startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2257_BROWSER,QID2257_VERSION,QID2257_OS,QID2257_RESOLUTION,QID499,QID2264,QID2265,QID2261_FIRST_CLICK,QID2261_LAST_CLICK,QID2261_PAGE_SUBMIT,QID2261_CLICK_COUNT,QID2268_FIRST_CLICK,QID2268_LAST_CLICK,QID2268_PAGE_SUBMIT,QID2268_CLICK_COUNT,QID2266_FIRST_CLICK,QID2266_LAST_CLICK,QID2266_PAGE_SUBMIT,QID2266_CLICK_COUNT,QID2282_FIRST_CLICK,QID2282_LAST_CLICK,QID2282_PAGE_SUBMIT,QID2282_CLICK_COUNT,QID2346_FIRST_CLICK,QID2346_LAST_CLICK,QID2346_PAGE_SUBMIT,QID2346_CLICK_COUNT,QID2345_FIRST_CLICK,QID2345_LAST_CLICK,QID2345_PAGE_SUBMIT,QID2345_CLICK_COUNT,QID2344_FIRST_CLICK,QID2344_LAST_CLICK,QID2344_PAGE_SUBMIT,QID2344_CLICK_COUNT,QID2343_FIRST_CLICK,QID2343_LAST_CLICK,QID2343_PAGE_SUBMIT,QID2343_CLICK_COUNT,QID2342_FIRST_CLICK,QID2342_LAST_CLICK,QID2342_PAGE_SUBMIT,QID2342_CLICK_COUNT,QID2276_FIRST_CLICK,QID2276_LAST_CLICK,QID2276_PAGE_SUBMIT,QID2276_CLICK_COUNT,QID2290_FIRST_CLICK,QID2290_LAST_CLICK,QID2290_PAGE_SUBMIT,QID2290_CLICK_COUNT,QID2295_FIRST_CLICK,QID2295_LAST_CLICK,QID2295_PAGE_SUBMIT,QID2295_CLICK_COUNT,QID2301_FIRST_CLICK,QID2301_LAST_CLICK,QID2301_PAGE_SUBMIT,QID2301_CLICK_COUNT,QID2306_FIRST_CLICK,QID2306_LAST_CLICK,QID2306_PAGE_SUBMIT,QID2306_CLICK_COUNT,QID2311_FIRST_CLICK,QID2311_LAST_CLICK,QID2311_PAGE_SUBMIT,QID2311_CLICK_COUNT,QID2279_FIRST_CLICK,QID2279_LAST_CLICK,QID2279_PAGE_SUBMIT,QID2279_CLICK_COUNT,QID2292_FIRST_CLICK,QID2292_LAST_CLICK,QID2292_PAGE_SUBMIT,QID2292_CLICK_COUNT,QID2299_FIRST_CLICK,QID2299_LAST_CLICK,QID2299_PAGE_SUBMIT,QID2299_CLICK_COUNT,QID2303_FIRST_CLICK,QID2303_LAST_CLICK,QID2303_PAGE_SUBMIT,QID2303_CLICK_COUNT,QID2308_FIRST_CLICK,QID2308_LAST_CLICK,QID2308_PAGE_SUBMIT,QID2308_CLICK_COUNT,QID2313_FIRST_CLICK,QID2313_LAST_CLICK,QID2313_PAGE_SUBMIT,QID2313_CLICK_COUNT,QID2250,QID2358,QID25,QID25_1_TEXT,QID26,QID2262_distance,QID2269_distance,QID2267_distance,QID2271_distance,QID2273_distance,QID2277_distance,QID2291_distance,QID2296_distance,QID2302_distance,QID2307_distance,QID2312_distance,QID2317_distance,QID2322_distance,QID2327_distance,QID2334_distance,QID2280_distance,QID2293_distance,QID2300_distance,QID2304_distance,QID2309_distance,QID2314_distance,QID2320_distance,QID2324_distance,QID2329_distance,QID2336_distance,QID2283_distance,QID2289_distance,QID2294_distance,QID2305_distance,QID2310_distance,QID2315_distance,QID2318_distance,QID2325_distance,QID2330_distance,QID2337_distance,Create New Field or Choose From Dropdown...,QID2262_scrolls,QID2269_scrolls,QID2267_scrolls,QID2271_scrolls,QID2273_scrolls,QID2277_scrolls,QID2291_scrolls,QID2296_scrolls,QID2302_scrolls,QID2307_scrolls,QID2312_scrolls,QID2317_scrolls,QID2322_scrolls,QID2327_scrolls,QID2334_scrolls,QID2280_scrolls,QID2293_scrolls,QID2300_scrolls,QID2304_scrolls,QID2309_scrolls,QID2314_scrolls,QID2320_scrolls,QID2324_scrolls,QID2329_scrolls,QID2336_scrolls,QID2283_scrolls,QID2289_scrolls,QID2294_scrolls,QID2305_scrolls,QID2310_scrolls,QID2315_scrolls,QID2318_scrolls,QID2325_scrolls,QID2330_scrolls,QID2337_scrolls,mTurkCode,order,condition,QID25_1_TEXT_563208d5077340de8a4ab398Topics,QID25_1_TEXT_563208d5077340de8a4ab398ParTopics,FL_220_DO,FL_61_DO,FL_58_DO,FL_201_DO,FL_199_DO,FL_172_DO,FL_247_DO,FL_261_DO,FL_233_DO,FL_292_DO,FL_306_DO,FL_278_DO,FL_351_DO,FL_337_DO,FL_323_DO,FL_396_DO,FL_368_DO,FL_382_DO,FL_441_DO,FL_413_DO,FL_427_DO
13/2/20 4:51,13/2/20 5:08,IP Address,106.198.127.30,100,1074,TRUE,13/2/20 5:08,R_sKXDRTLGtG55G2B,,,,,11.65379333,78.15539551,anonymous,EN,Chrome,79.0.3945.136,Android 6.0.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,21.986,0,0,0,56.901,0,0,0,63.996,0,0,0,14.993,0,0,0,29.03,0,0,0,23.135,0,0,0,75.693,0,0,0,164.987,0,0,0,10.745,0,0,0,33.142,0,0,0,50.801,0,0,0,14.797,0,0,0,26.729,0,0,0,11.051,0,0,0,47.523,0,0,0,38.724,0,0,0,36.343,0,0,0,36.201,0,0,0,107.787,0,0,0,42.269,0,0,0,34.501,0,Yes,Yes,No,,Yes,5949.442832,111538.9072,95015.72124,,,9858.53453,20622.18064,6602.705942,9999.462586,3833.008808,17119.67933,,,,,23208.37047,20280.01702,9339.756363,74760.58548,14180.73768,8177.912843,,,,,29693.00257,19642.88821,6810.033203,63108.89028,84978.90113,5780.456629,,,,,,4,30,22,,,27,46,17,29,14,43,,,,,22,21,17,39,20,5,,,,,8,13,3,35,79,3,,,,,1811675,NSR,pm,,,FL_226,Practice2|Practice3|Practice1,FL_72,,,,,,,,,,,,,,,,Normal6|Normal3|Normal1|Normal2|Normal5|Normal4,Smooth6|Smooth4|Smooth2|Smooth5|Smooth1|Smooth3,Rough4|Rough5|Rough6|Rough1|Rough3|Rough2
13/2/20 5:06,13/2/20 5:16,IP Address,185.92.25.97,100,604,TRUE,13/2/20 5:16,R_3j6d0TUXN8GSBl2,,,,,51.50880432,-0.12600708,anonymous,EN,Safari,4,Android 4.0.2,1920x1080,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,21.415,0,42.248,76.6,100.641,4,0,0,10.497,0,0,0,7.781,0,0,0,6.653,0,0,0,8.405,0,0,0,6.617,0,0,0,8.735,0,0,0,6.686,0,0,0,56.206,0,0,0,66.782,0,0,0,7.111,0,0,0,39.139,0,0,0,8.624,0,0,0,8.883,0,0,0,10.579,0,5.51,5.51,9.349,1,0,0,8.738,0,0,0,9.032,0,0,0,8.918,0,0,0,9.625,0,No,No,No,,Yes,4247.908061,244213.6808,1081.732788,,,2825.69523,3568.839855,54.6,2658.314775,16.8,812.6879912,,,,,2839.5,1950,2789.465686,4398.810016,6336.768723,1432.5,,,,,999.7438035,541.4886001,88,192.5286581,476,172.4478135,,,,,,2,21,1,,,14,8,0,12,1,2,,,,,2,1,2,3,1,2,,,,,2,1,1,1,1,1,,,,,892997,RNS,pm,,,FL_224,Practice3|Practice1|Practice2,FL_72,,,,,,,,,,Rough5|Rough1|Rough2|Rough4|Rough3|Rough6,Normal5|Normal4|Normal3|Normal6|Normal2|Normal1,Smooth2|Smooth5|Smooth3|Smooth1|Smooth4|Smooth6,,,,,,
13/2/20 5:04,13/2/20 5:19,IP Address,157.46.111.91,100,884,TRUE,13/2/20 5:19,R_xsZ6L2zBeB5SncJ,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,77.0.3865.92,Android 9,393x786,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,7.265,0,0,0,33.991,0,0,0,18.369,0,0,0,9.527,0,0,0,20.638,0,0,0,91.938,0,0,0,8.145,0,0,0,31.943,0,0,0,4.723,0,0,0,13.318,0,0,0,33.368,0,0,0,46.302,0,0,0,17.561,0,0,0,35.428,0,0,0,33.947,0,0,0,42.559,0,0,0,21.082,0,0,0,27.067,0,0,0,21.444,0,0,0,25.479,0,0,0,9.8,0,No,Yes,No,,Yes,2436.496104,55852.82358,7450.222401,,,5239.018561,8388.928187,27952.68291,5131.611742,42744.34831,72705.29388,,,,,90157.43512,10045.2633,7716.331101,19685.65827,11310.45359,5078.999408,,,,,18611.93285,12452.85891,87568.5178,4479.649808,21763.69666,1043.935603,,,,,,3,27,3,,,9,20,51,10,24,25,,,,,23,9,5,10,9,4,,,,,5,15,41,3,18,1,,,,,5667113,RSN,npm,,,FL_222,Practice2|Practice3|Practice1,FL_59,,,,Rough3|Rough1|Rough2|Rough6|Rough5|Rough4,Smooth5|Smooth3|Smooth6|Smooth1|Smooth4|Smooth2,Normal3|Normal1|Normal4|Normal2|Normal6|Normal5,,,,,,,,,,,,
13/2/20 5:17,13/2/20 5:29,IP Address,98.21.0.25,100,675,TRUE,13/2/20 5:29,R_e9ej2lp2ldYlvtT,,,,,35.08369446,-80.66459656,anonymous,EN,Chrome,80.0.3987.87,Android 8.1.0,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,3.82,3.82,12.342,1,0,0,26.174,0,0,0,10.127,0,0,0,10.4,0,0,0,30.796,0,0,0,7.139,0,0,0,46.533,0,0,0,37.968,0,0,0,7.618,0,0,0,14.05,0,0,0,25.847,0,0,0,24.476,0,0,0,19.198,0,0,0,8.248,0,0,0,62.994,0,0,0,17.566,0,0,0,23.4,0,0,0,15.803,0,22.378,22.378,82.101,1,0,0,18.1,0,0,0,11.12,0,No,No,No,,Yes,16517.70215,18875.94919,13575.15509,,,9937.40114,17823.40303,26130.69108,10336.80833,7052.675393,13051.6743,,,,,13461.18281,10462.90575,5646.93744,35748.24788,3898.745936,856.0000076,,,,,4397.704122,22686.49676,5114.133634,35887.34608,17469.27883,5293.310651,,,,,,5,13,4,,,10,18,18,11,6,16,,,,,6,8,6,27,8,3,,,,,6,10,3,24,11,2,,,,,130528,SRN,npm,,,FL_225,Practice2|Practice1|Practice3,FL_59,,,,,,,,,,,,,Smooth5|Smooth2|Smooth1|Smooth3|Smooth4|Smooth6,Rough6|Rough3|Rough1|Rough5|Rough2|Rough4,Normal2|Normal3|Normal6|Normal5|Normal4|Normal1,,,
13/2/20 6:55,13/2/20 7:02,IP Address,73.124.103.214,100,458,TRUE,13/2/20 7:02,R_3IX0PNXvGoABXxo,,,,,25.99200439,-80.27020264,anonymous,EN,Firefox,68,Android 9,360x692,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,6.644,0,0,0,27.362,0,0,0,8.224,0,0,0,9.062,0,0,0,19.572,0,0,0,3.727,0,0,0,43.652,0,0,0,24.576,0,0,0,4.747,0,0,0,13.079,0,0,0,23.589,0,0,0,6.843,0,0,0,13.243,0,0,0,41.334,0,0,0,21.899,0,0,0,16.153,0,0,0,18.494,0,0,0,13.832,0,0,0,20.454,0,0,0,38.101,0,0,0,8.8,0,No,No,No,,Yes,2601.352245,19443.34537,1634.244587,,,4554.954219,12745.61613,4356.079233,4057.359293,15335.93377,3440.306208,,,,,11299.85679,3490.841398,2710.720239,2190.452124,7268.548862,2794.195343,,,,,1666.373212,4091.847532,421.1209133,76306.08797,5969.479453,0,,,,,,1,8,3,,,6,12,3,7,23,11,,,,,5,5,3,5,9,3,,,,,2,8,1,12,10,0,,,,,4483740,NSR,pm,,,FL_226,Practice1|Practice3|Practice2,FL_72,,,,,,,,,,,,,,,,Normal5|Normal4|Normal1|Normal3|Normal2|Normal6,Smooth6|Smooth1|Smooth4|Smooth2|Smooth3|Smooth5,Rough1|Rough6|Rough4|Rough5|Rough2|Rough3
13/2/20 6:56,13/2/20 7:08,IP Address,72.35.49.106,100,705,TRUE,13/2/20 7:08,R_2WxtQjcRaPws5YW,,,,,43.19630432,-86.271698,anonymous,EN,Chrome iPhone,79.0.3945.73,iPhone,414x896,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,10.19,10.19,10.786,1,2.314,36.451,38.555,3,0,0,48.839,0,0,0,17.668,0,0,0,25.562,0,0,0,46.32,0,57.217,57.217,70.428,1,35.058,35.058,36.925,1,0,0,5.09,0,0,0,17.421,0,0,0,41.507,0,0,0,11.397,0,0,0,27.597,0,0,0,9.174,0,0,0,25.056,0,0,0,25.753,0,0,0,31.98,0,0,0,21.094,0,0,0,52.155,0,0,0,22.943,0,0,0,11.366,0,No,No,No,,Yes,2120.023019,8123.255445,59308.99768,,,2883.227437,7354.870512,689.5377123,2666.541684,85.47074098,11126.98316,,,,,5751.43023,1051.5,651,97436.58089,1025.751839,364.5,,,,,12117.79036,9101.460326,32536.01623,91901.40084,32882.94838,0,,,,,,1,8,20,,,5,16,3,8,1,16,,,,,4,3,3,17,3,1,,,,,7,9,20,26,19,1,,,,,8972117,SRN,pm,,,FL_225,Practice3|Practice1|Practice2,FL_72,,,,,,,,,,,,,Smooth4|Smooth6|Smooth5|Smooth2|Smooth3|Smooth1,Rough3|Rough6|Rough4|Rough2|Rough1|Rough5,Normal2|Normal5|Normal3|Normal1|Normal4|Normal6,,,
13/2/20 6:51,13/2/20 7:09,IP Address,202.53.6.52,100,1068,TRUE,13/2/20 7:09,R_sC2NEVfhcQNt3C9,,,,,9.919006348,78.11950684,anonymous,EN,Chrome,79.0.3945.136,Android 10,412x869,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,9.994,0,0,0,45.501,0,0,0,57.89,0,0,0,14,0,0,0,31.998,0,0,0,18.578,0,64.615,64.615,84.365,1,0,0,173.888,0,0,0,59.636,0,0,0,62.935,0,0,0,49.495,0,0,0,13.18,0,0,0,28.501,0,0,0,15.954,0,0,0,43.369,0,0,0,33.778,0,0,0,93.002,0,0,0,74.035,0,0,0,22.475,0,0,0,54.319,0,0,0,7.117,0,No,Yes,No,,Yes,1582.845585,5874.431029,39942.42862,,,24664.07242,14764.55882,357.0522641,1094.794008,0,3703.04874,,,,,2483.938422,60849.71912,12411.96879,4477.115248,59438.47487,271.8807678,,,,,705.3662999,4728.699431,0,21778.93105,91781.36132,23155.09361,,,,,,2,8,17,,,23,18,2,4,2,12,,,,,2,15,7,4,9,1,,,,,2,5,0,12,50,13,,,,,5526312,SNR,pm,,,FL_223,Practice1|Practice2|Practice3,FL_72,,,,,,,Smooth5|Smooth4|Smooth6|Smooth3|Smooth2|Smooth1,Normal3|Normal6|Normal5|Normal4|Normal1|Normal2,Rough4|Rough5|Rough2|Rough6|Rough3|Rough1,,,,,,,,,
13/2/20 6:43,13/2/20 7:12,IP Address,106.198.28.30,100,1681,TRUE,13/2/20 7:12,R_OwkmlfJTK5WUVyh,,,,,11.00750732,76.96710205,anonymous,EN,Chrome,79.0.3945.116,Android 9,360x780,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,61.853,0,0,0,24.529,0,0,0,12.354,0,0,0,8.146,0,56.818,56.818,62.271,1,0,0,6.684,0,0,0,502.998,0,50.366,50.366,95.641,1,0,0,6.589,0,0,0,20.023,0,0,0,80.739,0,0,0,15.82,0,0,0,20.676,0,0,0,10.382,0,0,0,27.946,0,0,0,87.676,0,0,0,230.953,0,0,0,31.673,0,0,0,16.7,0,0,0,73.926,0,0,0,54.56,0,No,I'm not sure,No,,Yes,52139.96955,25466.26548,9183.365542,,,3866.859829,68312.86716,2159.416996,5346.704685,672.1350878,8154.38968,,,,,75101.16907,772700.8721,10895.55701,11183.06859,19239.17098,42985.51805,,,,,13899.69319,49242.73559,2356.747488,123007.6157,54632.33641,102.9313864,,,,,,19,9,5,,,8,45,5,10,6,14,,,,,30,61,6,5,16,17,,,,,7,39,2,61,32,3,,,,,1979670,SRN,npm,,,FL_225,Practice1|Practice2|Practice3,FL_59,,,,,,,,,,,,,Smooth2|Smooth1|Smooth3|Smooth4|Smooth5|Smooth6,Rough6|Rough5|Rough1|Rough2|Rough4|Rough3,Normal5|Normal6|Normal4|Normal3|Normal1|Normal2,,,
13/2/20 7:02,13/2/20 7:16,IP Address,106.198.127.30,100,886,TRUE,13/2/20 7:16,R_8odRupYHnjVGwfL,,,,,11.65379333,78.15539551,anonymous,EN,Chrome,79.0.3945.136,Android 6.0.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,58.524,0,0,0,31.563,0,28.922,29.424,47.837,2,0,0,10.665,0,0,0,29.154,0,0,0,7.535,0,0,0,9.448,0,0,0,50.022,0,0,0,9.667,0,0,0,42.741,0,0,0,102.419,0,0,0,13.301,0,0,0,17.767,0,0,0,12.097,0,0,0,76.043,0,0,0,30.19,0,0,0,117.317,0,0,0,23.098,0,0,0,29.6,0,0,0,26.373,0,0,0,66.916,0,Yes,Yes,No,,Yes,65032.75843,24295.58174,60998.19827,,,26978.10156,59364.64066,7059.657178,11678.7203,5066.542114,54065.25093,,,,,10874.50295,45380.92523,11247.38574,15529.35611,13689.55292,35187.52643,,,,,7735.892377,21176.82354,3338.620826,5707.949463,27608.07405,4452.438889,,,,,,38,23,49,,,45,128,15,21,11,97,,,,,11,66,14,14,18,47,,,,,7,26,6,7,30,3,,,,,5358034,RSN,pm,,,FL_222,Practice2|Practice1|Practice3,FL_72,,,,Rough1|Rough5|Rough3|Rough6|Rough4|Rough2,Smooth6|Smooth1|Smooth3|Smooth5|Smooth4|Smooth2,Normal3|Normal5|Normal6|Normal4|Normal1|Normal2,,,,,,,,,,,,
13/2/20 6:53,13/2/20 7:19,IP Address,157.51.129.246,100,1593,TRUE,13/2/20 7:19,R_1C7QDjM0vjRq7EI,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,80.0.3987.99,Android 9,412x892,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,18.455,0,133.9,133.9,152.992,1,0,0,73.251,0,0,0,25.974,0,0,0,49.929,0,0,0,12.474,0,0,0,27.576,0,0,0,200.996,0,0,0,12.449,0,0,0,51.259,0,0,0,115.007,0,0,0,39.559,0,0,0,157.085,0,0,0,11.052,0,0,0,70.066,0,0,0,38.339,0,0,0,89.157,0,0,0,44.549,0,0,0,39.467,0,0,0,119.875,0,0,0,28.609,0,Yes,Yes,No,,Yes,391.2193184,677066.3115,1271.560633,,,625.5576182,39074.1574,561.4090357,148345.9127,390.1821298,12534.51767,,,,,2421.528278,6185.543584,3460.597089,5753.48791,185387.141,518.8571777,,,,,1746.29458,3279.961364,266.4430988,805.1758845,67407.3006,1070.139269,,,,,,4,31,4,,,6,28,4,39,2,13,,,,,9,12,12,9,28,3,,,,,6,15,2,5,53,2,,,,,8245534,RSN,npm,,,FL_222,Practice3|Practice1|Practice2,FL_59,,,,Rough5|Rough2|Rough1|Rough3|Rough4|Rough6,Smooth6|Smooth5|Smooth4|Smooth1|Smooth3|Smooth2,Normal3|Normal6|Normal2|Normal4|Normal5|Normal1,,,,,,,,,,,,
13/2/20 7:12,13/2/20 7:25,IP Address,23.233.145.104,100,741,TRUE,13/2/20 7:25,R_d0SgQkuUrKBI025,,,,,45.53329468,-73.51670074,anonymous,EN,Firefox,68,Android 6.0.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,5.392,0,0,0,20.014,0,0,0,8.445,0,0,0,22.53,0,9.818,9.818,12.845,1,0,0,2.674,0,0,0,7.334,0,0,0,58.68,0,15.329,15.329,25.181,1,0,0,46.596,0,0,0,50.117,0,0,0,7.972,0,0,0,11.254,0,0,0,20.701,0,0,0,14.865,0,0,0,12.472,0,67.205,67.205,77.902,1,0,0,71.246,0,0,0,17.608,0,0,0,14.266,0,0,0,7.584,0,No,No,No,,Yes,4675.154695,21263.0449,6750.877783,,,68288.51876,18485.0691,6862.615097,17477.45731,4201.439728,16693.4478,,,,,8620.760888,45733.35382,35441.65825,22004.05277,13163.44515,6610.178787,,,,,53600.38855,31979.9968,6461.356519,6960.418502,93809.1175,45320.8102,,,,,,4,13,6,,,47,17,7,13,4,15,,,,,7,36,18,10,7,4,,,,,18,12,3,5,45,22,,,,,4952175,RNS,pm,,,FL_224,Practice1|Practice2|Practice3,FL_72,,,,,,,,,,Rough5|Rough6|Rough4|Rough2|Rough3|Rough1,Normal1|Normal3|Normal6|Normal4|Normal5|Normal2,Smooth5|Smooth6|Smooth3|Smooth1|Smooth2|Smooth4,,,,,,
13/2/20 7:17,13/2/20 7:28,IP Address,70.174.187.182,100,638,TRUE,13/2/20 7:28,R_3lFVaPalTclYbH2,,,,,38.33650208,-77.43659973,anonymous,EN,Safari iPhone,13.0.5,iPhone,375x667,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,30.583,0,23.633,37.018,47.301,2,0,0,19.858,0,2.836,14.453,15.95,2,2.468,13.101,32.539,2,14.249,14.249,18.46,1,3.749,3.749,13.911,1,3.089,3.889,27.253,2,3.013,3.013,11.009,1,2.84,2.84,25.769,1,1.646,3.131,28.315,3,0,0,14.524,0,3.978,3.978,30.909,1,2.964,6.48,11.474,2,0,0,34.374,0,0,0,24.696,0,0,0,49.965,0,0,0,22.295,0,2.562,16.764,24.392,4,1.672,1.672,23.952,1,3.224,4.09,17.551,2,No,No,No,,Yes,3008.91647,22269.8329,8715.608923,,,12097.09227,16801.8416,5273.961215,5929.567861,3738.668274,11661.39864,,,,,7928.264085,58080.30579,4988.582257,33747.67215,5722.27697,6658.891521,,,,,7543.602385,6578.245813,2096.314939,5805.140739,20437.70269,12874.83899,,,,,,5,13,6,,,9,9,4,7,3,11,,,,,4,11,3,5,4,2,,,,,4,9,3,3,7,4,,,,,1997456,NRS,npm,,,FL_221,Practice1|Practice3|Practice2,FL_59,Normal1|Normal6|Normal5|Normal4|Normal3|Normal2,Rough2|Rough4|Rough5|Rough1|Rough6|Rough3,Smooth5|Smooth2|Smooth6|Smooth4|Smooth1|Smooth3,,,,,,,,,,,,,,,
13/2/20 6:57,13/2/20 7:28,IP Address,117.245.107.37,100,1824,TRUE,13/2/20 7:28,R_2Tnofu5Z5LfLSnm,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,80.0.3987.87,Android 8.1.0,320x570,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,468.472,598.389,610.924,2,0,0,43.979,0,0,0,54.332,0,0,0,16.352,0,0,0,46.686,0,0,0,32.638,0,0,0,25.855,0,0,0,163.818,0,0,0,10.178,0,0,0,158.799,0,0,0,35.101,0,0,0,14.325,0,0,0,20.922,0,0,0,44.157,0,0,0,60.054,0,0,0,96.956,0,0,0,112.799,0,0,0,18.071,0,0,0,26.324,0,0,0,24.882,0,0,0,30.031,0,No,I'm not sure,No,,Yes,646425.0123,25745.37831,257457.7267,,,254114.9652,5918.403464,3413.585105,4113.400234,94500.9029,60668.12908,,,,,165013.9102,274573.4108,1315.459831,2883.827835,5178.043624,142920.0686,,,,,3216.559225,39389.82989,71425.17926,30566.48201,194739.7901,3430.150372,,,,,,169,11,21,,,73,10,3,8,26,30,,,,,30,31,5,7,4,7,,,,,4,14,16,6,66,1,,,,,3956691,NRS,npm,,,FL_221,Practice2|Practice1|Practice3,FL_59,Normal5|Normal2|Normal1|Normal6|Normal3|Normal4,Rough2|Rough4|Rough3|Rough6|Rough1|Rough5,Smooth6|Smooth2|Smooth4|Smooth1|Smooth5|Smooth3,,,,,,,,,,,,,,,
